"facility_type","facility_type_description","subtype","subtype_description","permit_number","premise_name","premise_address","premise_city","premise_state","premise_zip","EHS","opening_date"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","84844","HOTEL LOUISVILLE","120 W BROADWAY","LOUISVILLE","KY","40202","ARE11","2009-11-25 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","85480","BY-PASS LIQUOR","3632 S 7TH ST","LOUISVILLE","KY","40216","ARE11","2010-03-24 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","85857","DOLLAR GENERAL #12215","2701 S 4TH ST","LOUISVILLE","KY","40208","ARE11","2010-05-11 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","86171","WEST END TOKEN CLUB","708 S 16TH ST","LOUISVILLE","KY","40210","ARE11","2010-06-18 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","86901","DURAMART","1480 S 7TH ST","LOUISVILLE","KY","40208","ARE11","2010-10-05 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","87479","SUNSHINE GROCERY","125 E OAK ST","LOUISVILLE","KY","40203","ARE11","2011-01-14 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87593","SICILIAN PIZZA & PASTA","627 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2011-01-27 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","88458","FOOD MART SOUTH FLOYD TOBACCO","1271 S FLOYD ST","LOUISVILLE","KY","40203","ARE11","2011-06-07 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","88826","THOROBRED LOUNGE","3634 S 7TH ST","LOUISVILLE","KY","40216","ARE11","2011-06-29 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","89072","THE COMFY COW","339 W CARDINAL BLVD","LOUISVILLE","KY","40208","ARE11","2011-08-25 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","89378","JIMMY JOHN'S","341 W CARDINAL BLVD","LOUISVILLE","KY","40208","ARE11","2011-10-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90074","MT FUJI","309 W CARDINAL BLVD","LOUISVILLE","KY","40208","ARE11","2012-03-16 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90118","QDOBA #2713","1832 S 3RD ST","LOUISVILLE","KY","40208","ARE11","2012-03-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90265","CENTERPLATE CARDINAL PARK","2125 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2012-04-18 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90267","MOST BLESSED SACRAMENT","3509 TAYLOR BLVD","LOUISVILLE","KY","40215","ARE11","2012-05-01 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","90602","VFW POST 2921","2902 S 7TH ST","LOUISVILLE","KY","40216","ARE11","2012-06-19 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","91503","SPALDING DINING SERVICES","812 S 2ND ST","LOUISVILLE","KY","40203","ARE11","2012-08-15 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","91643","ART EATABLES","631 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2012-09-05 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","91834","SNACK SHOP","120 W BROADWAY","LOUISVILLE","KY","40202","ARE11","2012-10-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","92154","ABYSSINIA ETHIOPIAN RESTAURANT","558 S 5TH ST","LOUISVILLE","KY","40202","ARE11","2013-01-14 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","92483","PURITAN'S MART","1244 S 4TH ST","LOUISVILLE","KY","40203","ARE11","2013-04-18 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","94043","PIZZA DONISI","1394 S 2ND ST","LOUISVILLE","KY","40208","ARE11","2013-10-01 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","94278","INSOMNIA COOKIES","1913 S 4TH ST","LOUISVILLE","KY","40208","ARE11","2013-10-29 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","94314","SPEEDWAY #9391","2210 ARTHUR ST","LOUISVILLE","KY","40208","ARE11","2013-11-04 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","94367","MASALA GRILL","528 S 5TH ST","LOUISVILLE","KY","40202","ARE11","2013-11-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","94446","HAPPY ENDINGS CAFE","723 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2013-12-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","94447","META","425 W CHESTNUT ST","LOUISVILLE","KY","40202","ARE11","2013-12-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","94496","WEST END BAPTIST CHURCH","1400 S 4TH ST","LOUISVILLE","KY","40208","ARE11","2013-12-12 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","94569","HILLEBRAND MARKET","1235 S 3RD ST","LOUISVILLE","KY","40203","ARE11","2013-12-30 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","94643","ABRAHA FOOD & TOBACCO MART","1103 S 2ND ST","LOUISVILLE","KY","40203","ARE11","2014-01-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","94682","SWEET PEACHES","1800 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40203","ARE11","2014-01-31 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","94727","CVS #6210","501 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2014-02-10 00:00:00"
"610","RETAIL FOOD STORES","61","SUPERMARKET WITH PROCESSING","94731","WORLD FOOD MARKET","737 S 8TH ST","LOUISVILLE","KY","40203","ARE11","2014-02-10 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","94838","LA POPULAR","2521 S 7TH ST","LOUISVILLE","KY","40208","ARE11","2014-03-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","94876","4TH AVE UNITED METHODIST CHURCH","318 W ST. CATHERINE ST","LOUISVILLE","KY","40203","ARE11","2014-03-12 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","95493","O&S ASIAN MARKET","1800 BERRY BLVD","LOUISVILLE","KY","40215","ARE11","2014-05-30 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","95877","CLOVERLEAF BAPTIST CHURCH","4401 MANSLICK RD","LOUISVILLE","KY","40216","ARE11","2014-07-29 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","96078","FIRST BUILD","333 E BRANDEIS AVE","LOUISVILLE","KY","40208","ARE11","2014-08-26 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","96434","TAYLOR BLVD VALERO","3039 TAYLOR BLVD","LOUISVILLE","KY","40208","ARE11","2014-10-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","96476","8 UP","350 W CHESTNUT ST","LOUISVILLE","KY","40202","ARE11","2014-10-29 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","96902","BARAKA RESTAURANT","519 W OAK ST","LOUISVILLE","KY","40210","ARE11","2015-02-02 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","96945","TOONERVILLE DELI","1201 S 1ST ST","LOUISVILLE","KY","40203","ARE11","2015-02-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","97203","INTERNATIONAL KIDS ACADEMY","3630 ELDERWOOD WAY","LOUISVILLE","KY","40215","ARE11","2015-04-02 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","97214","EMBASSY SUITES","501 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2015-04-09 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","97357","BRENDON'S CATCH 23","505 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2015-04-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","98112","BLUE DIAMOND","2814 S 7TH ST","LOUISVILLE","KY","40215","ARE11","2015-08-07 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","43","FOOD SERVICE COMMISSARY","98705","CHEF SPACE","1812 W MUHAMMED ALI BLVD","LOUISVILLE","KY","40203","ARE11","2015-11-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","42","CATERERS","98707","LUCRETIA'S KITCHEN","1812 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40203","ARE11","2015-11-09 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","42","CATERERS","99121","MARINATIONS CATERING","1812 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40203","ARE11","2016-01-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","99223","WILTSHIRE AT THE SPEED","2035 S 3RD ST","LOUISVILLE","KY","40208","ARE11","2016-02-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","99278","NOODLES & COMPANY","319 W CARDINAL BLVD","LOUISVILLE","KY","40208","ARE11","2016-02-08 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","99305","OLD LOUISVILLE BREWERY","625 W MAGNOLIA ST","LOUISVILLE","KY","40208","ARE11","2016-02-22 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","99518","QUICK SHOP FOOD MART","1307 CLARA AVE","LOUISVILLE","KY","40215","ARE11","2016-03-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100014","OLD LOUISVILLE TAVERN","1532 S 4TH ST","LOUISVILLE","KY","40208","ARE11","2016-05-04 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","42","CATERERS","100077","U OF L CATERING SERVICES (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2016-05-28 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100078","EINSTEIN BROTHERS BAGELS (BINGHAM)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2016-05-31 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","42","CATERERS","100103","MACRO MAN","1812 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40203","ARE11","2016-05-20 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","42","CATERERS","100132","NEW LEGACY","1115 GARVIN PL","LOUISVILLE","KY","40203","ARE11","2016-05-31 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100140","VILLE GRILL","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2016-06-06 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","100222","CAFE EXPRESS","820 W BROADWAY","LOUISVILLE","KY","40202","ARE11","2016-06-13 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","43","FOOD SERVICE COMMISSARY","100306","RED'S CORNER COMMISSARY","1812 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40203","ARE11","2016-06-30 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100430","ANGILO'S PIZZA","1725 BERRY BLVD","LOUISVILLE","KY","40215","ARE11","2016-07-12 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100585","CELTIC PIGLET (DUTHIE)","2100 S FLOYD ST","LOUISVILLE","KY","40202","ARE11","2016-08-01 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100728","SRC","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2016-08-18 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100731","PAPA JOHN'S (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2016-08-18 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100732","CHICK-FIL-A (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2016-08-18 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","100733","POD DAVIDSON","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2016-08-18 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","100784","SAFIER MEDITERRANEAN DELI","641 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2016-08-19 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","100860","UTA P.O.D. MARKET","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2016-09-07 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","101302","VU GUESTHOUSE","822 S FLOYD ST","LOUISVILLE","KY","40203","ARE11","2016-11-04 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","101518","MCDONALD'S","207 W BROADWAY","LOUISVILLE","KY","40202","ARE11","2016-12-29 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","101595","STARBUCKS ESKSTROM","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2017-01-13 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","101744","PANDA EXPRESS (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2017-02-02 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","101745","TWISTED TACO (LOUISVILLE HALL)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2017-02-08 00:00:00"
"610","RETAIL FOOD STORES","61","SUPERMARKET WITH PROCESSING","101938","GLOBAL HEROW STORE","1736 BERRY BLVD","LOUISVILLE","KY","40215","ARE11","2017-03-14 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","101957","SUBWAY (DAVIDSON)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2017-03-17 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","102016","PALACE THEATER","625 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2017-03-20 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","102017","MERCURY BALLROOM","611 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2017-03-20 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","42","CATERERS","102648","DINING WITH GABOR AND MORE","1812 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40203","ARE11","2017-05-26 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","102658","4TH & CARDINAL FOOD MART","1927 S 4TH ST","LOUISVILLE","KY","40208","ARE11","2017-05-30 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103165","COOKING AT MILLIES","340 W CHESTNUT ST","LOUISVILLE","KY","40202","ARE11","2017-07-25 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103167","VIRTUE","103 W OAK ST","LOUISVILLE","KY","40203","ARE11","2017-07-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103174","STARBUCKS SAC","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2017-08-02 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103180","IMANKA RESTAURANT","737 S 8TH ST","LOUISVILLE","KY","40203","ARE11","2017-07-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103377","ZEN SUSHI (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2017-08-18 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103378","MARKETPLACE (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2017-08-18 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103751","D NALLEY'S","970 S 3RD ST","LOUISVILLE","KY","40203","ARE11","2017-10-20 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103864","MAIRA MEDITERRANEAN GRILL","1907 S 4TH ST STE C","LOUISVILLE","KY","40208","ARE11","2017-10-31 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103940","ROOF TOP GRILL","414 W OAK ST","LOUISVILLE","KY","40203","ARE11","2017-12-01 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","103972","KFC","3280 TAYLOR BLVD","LOUISVILLE","KY","40215","ARE11","2017-11-14 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","104076","PLATINUM FOOD MART","1025 W BROADWAY","LOUISVILLE","KY","40203","ARE11","2017-12-18 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104140","DADDY RICH'S","617 W OAK ST","LOUISVILLE","KY","40203","ARE11","2018-01-05 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","104141","HAPPY'S FOOD MART","1397 S 2ND ST","LOUISVILLE","KY","40208","ARE11","2018-01-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104164","SEELBACH HOTEL CONCIERGE","500 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2018-01-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104167","SEELBACH EMPLOYEE CAFETERIA","500 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2018-01-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104173","SEELBACH STARBUCKS COFFEE","500 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2018-01-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104174","SEELBACH BANQUET KITCHEN","500 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2018-01-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104186","SEELBACH OLD SEELBACH BAR","500 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2018-01-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104188","SEELBACH GATSBY'S ON 4TH","500 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2018-01-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104251","THE LIMBO / RIOT CAFE","411 W CHESTNUT ST","LOUISVILLE","KY","40202","ARE11","2018-01-23 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","104339","SOUTHSIDE QUICK STOP","3449 TAYLOR BLVD","LOUISVILLE","KY","40215","ARE11","2018-02-07 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104386","NORTH LIME COFFEE & DONUTS","1228 S 7TH ST","LOUISVILLE","KY","40203","ARE11","2018-02-13 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","104727","CARDINAL LIQUOR STORE","2633 S 4TH ST","LOUISVILLE","KY","40208","ARE11","2018-03-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","104824","TACO BELL #34682","1801 S BROOK ST","LOUISVILLE","KY","40208","ARE11","2018-04-03 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","105109","VOA FREEDOM HOUSE #3","1025 S 2ND ST","LOUISVILLE","KY","40203","ARE11","2018-04-30 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","105401","ELKS HOME LLC","841 S 6TH ST","LOUISVILLE","KY","40203","ARE11","2018-05-31 00:00:00"
"610","RETAIL FOOD STORES","61","SUPERMARKET WITH PROCESSING","105739","BROTHERS FOOD MART","1159 S 4TH ST","LOUISVILLE","KY","40203","ARE11","2018-07-31 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","105895","POD ACADEMIC (BELKNAP)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2018-08-13 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","106203","LA CASITA","1504 BERRY BLVD","LOUISVILLE","KY","40215","ARE11","2018-10-03 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","106408","THREE BROTHERS","2001 S 7TH ST","LOUISVILLE","KY","40208","ARE11","2018-10-25 00:00:00"
"610","RETAIL FOOD STORES","63","RETAIL WITH LIMITED SERVICE","106515","SAFARI FOOD MART","1316 CENTRAL AVE","LOUISVILLE","KY","40208","ARE11","2018-11-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","32","FOOD SERVICE (HOSPITAL / NURSING HOME","106544","LANDMARK OF RIVER CITY","1015 W MAGAZINE ST","LOUISVILLE","KY","40203","ARE11","2018-11-29 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","106569","LAVISH LOOKS","935 W HILL ST","LOUISVILLE","KY","40208","ARE11","2018-11-29 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","106872","SCOTT'S FOOD MART","1810 BERRY BLVD","LOUISVILLE","KY","40215","ARE11","2019-01-31 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","106876","EXPRESSWAY FOOD MART","1420 W BROADWAY","LOUISVILLE","KY","40203","ARE11","2019-01-31 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","106926","BODY LANGUAGE","3212 S 7TH ST","LOUISVILLE","KY","40216","ARE11","2019-02-01 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","106932","MATTIE'S KITCHEN & CATERING","1508 W KENTUCKY ST","LOUISVILLE","KY","40210","ARE11","2019-02-01 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","106934","TOUCHED BY AN ANGEL","1509 BERRY BLVD","LOUISVILLE","KY","40215","ARE11","2019-01-17 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","106988","BARRY'S CHEESESTEAKS #2","1161 S 2ND ST","LOUISVILLE","KY","40203","ARE11","2019-02-20 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","107100","BLACK JOCKEY'S LOUNGE","630 S 4TH ST","LOUISVILLE","KY","40202","ARE11","2019-03-06 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","107229","OASIS GROCERY MARKET","1036 S 4TH ST","LOUISVILLE","KY","40203","ARE11","2019-03-14 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","107583","WENDYS","1201 W BROADWAY","LOUISVILLE","KY","40203","ARE11","2019-04-12 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","107591","WENDY'S (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2019-04-02 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","107600","WENDYS","3422 TAYLOR BLVD","LOUISVILLE","KY","40215","ARE11","2019-04-03 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","107796","THORNTONS #61","2000 S 7TH ST","LOUISVILLE","KY","40208","ARE11","2019-05-06 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","107808","THORNTONS #28","100 W BROADWAY","LOUISVILLE","KY","40202","ARE11","2019-05-07 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","107816","FOUR POINT","1035 S 3RD ST","LOUISVILLE","KY","40203","ARE11","2019-04-30 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","107848","KRISTEL'S KETO KITCHEN","1812 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40203","ARE11","2019-04-22 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","107917","FALAFEL OASIS","226 W BROADWAY","LOUISVILLE","KY","40202","ARE11","2019-05-15 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","108014","CHRISTINE MICHAEL LLC","1506 BERRY BLVD","LOUISVILLE","KY","40215","ARE11","2019-05-08 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","108032","SOUL FOOD EXPRESS","418 W OAK ST","LOUISVILLE","KY","40203","ARE11","2019-05-20 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","108249","CHINESE CHEF","2619 S 4TH ST","LOUISVILLE","KY","40208","ARE11","2019-06-19 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","108313","MANSLICK ONE STOP SHOP","3700 MANSLICK RD","LOUISVILLE","KY","40215","ARE11","2019-06-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","108376","C&L DON'T NEED NO SAUCE BBQ","2511 S 7TH ST","LOUISVILLE","KY","40208","ARE11","2019-07-08 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","108429","RONALD MCDONALD HOUSE MAIN KITCHEN","550 S 1ST ST","LOUISVILLE","KY","40202","ARE11","2019-06-24 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","108560","HEAVENLY HOST CAKES & CATERING","1812 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40203","ARE11","2019-07-29 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","108874","MULTIPACKAGING SOLUTIONS LOUISVILLE MARKET C","1703 S BROOK ST","LOUISVILLE","KY","40208","ARE11","2019-08-09 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","109052","CARDINAL CUPBOARD (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","ARE11","2019-08-26 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","109193","PARADISE TOMATO KITCHENS MARKET","1500 S BROOK ST","LOUISVILLE","KY","40208","ARE11","2019-09-09 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","109580","ADA'S KITCHEN","214 W BROADWAY","LOUISVILLE","KY","40202","ARE11","2019-10-29 00:00:00"
